id,name,full_name,age,birth_date,passport_country_names,league,current_team_name,current_team_logo,current_team_color,contract_expires,market_value,market_value_str,minutes_on_field,low_minutes_flag,total_matches,on_loan,main_position,positions_clean,foot,height,weight,direct_free_kick_taker,corner_taker,penalty_taker,player_role,pos_group,goals_avg,non_penalty_goal_avg,head_goals_avg,shots_on_target_percent,shot_efficiency_avg,xg_shot_avg,assists_avg,xg_assist_avg,key_passes_avg,accurate_passes_percent,accurate_pass_avg,accurate_crosses_percent,accurate_crosses_avg,successful_progressive_pass_percent,accurate_progressive_pass_avg,successful_dribbles_percent,dribble_efficiency,progressive_run_avg,real_progression,duels_won,duels_won_avg,offensive_duels_won,defensive_duels_won,aerial_duels_won,aerial_duels_won_avg,successful_defensive_actions_avg,tackle_avg,interceptions_avg,shot_block_avg,conceded_goals_avg,shots_against_avg,save_percent,xg_save_avg,prevented_goals_avg,goalkeeper_exits_avg,gk_aerial_duels_avg,direct_free_kicks_on_target_percent,penalties_conversion_percent,fouls_avg,foul_suffered_avg,yellow_cards_avg,red_cards_avg
202360,André Geraldes,André Geraldes de Barros,34.0,1991-05-02,Portugal,Liga Portuguesa,Casa Pia AC,https://cdn5.wyscout.com/photos/team/public/g2892_120x120.png,,2026-06-30,200000.0,€200K,1526,False,26.0,False,RWB,"['RWB', 'RB5', 'RCB3']",right,181.0,70.0,False,False,False,Low-impact wing-back,RWB,13.5,14.12,30.08,50.78,38.01,9.96,9.21,6.78,5.8,88.15,43.13,63.25,10.44,29.06,24.84,49.02,14.35,8.57,20.82,82.57,20.11,42.33,55.67,63.13,44.24,32.29,5.52,44.69,82.57,,,35.61,35.61,,,,33.15,34.38,48.72,37.01,78.43,30.7
204771,R. Aguilar,Ruben Aguilar,32.0,1993-04-26,France|Spain,Ligue 1,Lens,https://cdn5.wyscout.com/photos/team/public/66_120x120.png,d72f25,2028-06-30,5000000.0,€5.0M,1984,False,24.0,False,RWB,"['RWB', 'RB', 'RB5']",right,172.0,69.0,False,False,False,Defensive wing-back,RWB,40.15,41.38,30.08,50.78,50.17,39.97,26.51,40.33,65.51,79.35,90.13,36.47,82.66,85.69,80.26,80.29,20.8,65.36,83.37,94.94,50.13,89.07,86.12,73.2,55.15,87.93,55.62,86.95,100.0,,,35.61,35.61,,,,33.15,34.38,32.14,47.42,64.93,30.7
257122,Nélson Semedo,Nélson Cabral Semedo,31.0,1993-11-16,Portugal|Cape Verde Islands,Premier League,Fenerbahçe,https://cdn5.wyscout.com/photos/team/public/470_120x120.png,,2027-06-30,0.0,No disponible / 0 €,2512,False,27.0,False,RWB,"['RWB', 'RCB3']",right,177.0,69.0,False,False,False,Defensive wing-back,RWB,13.5,14.12,30.08,50.78,38.01,9.96,33.19,19.71,28.45,74.06,55.1,55.26,30.44,62.52,42.19,69.51,51.84,52.0,34.69,31.28,66.99,67.26,26.86,26.36,37.38,67.44,30.11,59.13,82.57,,,35.61,35.61,,,,33.15,34.38,82.72,51.97,37.63,30.7
259490,M. Wolf,Marius Wolf,30.0,1995-05-27,Germany,Bundesliga,Augsburg,https://cdn5.wyscout.com/photos/team/public/341_120x120.png,ad3f36,2027-06-30,3000000.0,€3.0M,1905,False,29.0,False,RWB,"['RWB', 'RB5']",right,188.0,81.0,False,True,False,Attacking wing-back,RWB,40.15,41.38,30.08,34.24,65.9,23.12,26.51,65.6,68.57,14.78,45.33,27.68,34.75,80.16,78.8,11.5,23.86,27.97,67.18,10.76,7.97,24.53,8.13,34.53,13.93,41.18,66.69,77.27,14.38,,,35.61,35.61,,,,33.15,34.38,26.76,13.36,37.63,30.7
268926,M. Saliakas,Manolis Saliakas,29.0,1996-09-12,Greece,Bundesliga,St. Pauli,https://cdn5.wyscout.com/photos/team/public/343_120x120.png,,,2500000.0,€2.5M,2398,False,30.0,False,RWB,"['RWB', 'RB5']",right,177.0,75.0,False,True,False,Attacking wing-back,RWB,53.93,55.78,30.08,31.64,76.6,23.12,37.76,52.64,60.3,51.06,73.84,72.38,77.59,77.01,87.07,87.76,11.86,31.26,84.99,84.07,13.82,91.48,57.14,55.46,42.96,46.56,46.4,51.94,75.66,,,35.61,35.61,,,,33.15,34.38,21.81,33.09,55.93,30.7
275334,P. Frankowski,Przemysław Frankowski,30.0,1995-04-12,Poland,Ligue 1,Rennes,https://cdn5.wyscout.com/photos/team/public/64_120x120.png,d2321f,2028-06-30,9000000.0,€9.0M,1530,False,18.0,True,RWB,"['RWB', 'RB', 'RB5']",right,175.0,70.0,True,True,False,Attacking wing-back,RWB,45.98,47.82,30.08,76.22,62.83,30.62,85.65,75.17,52.02,70.92,93.91,20.43,61.04,72.63,94.14,91.81,31.05,56.05,96.7,87.21,54.32,75.24,81.37,49.11,16.53,91.87,43.63,79.05,71.87,,,35.61,35.61,,,,100.0,34.38,57.79,22.55,89.47,30.7
332745,E. Gyasi,Emmanuel Quartsin Gyasi,31.0,1994-01-11,Italy|Ghana,SerieA,Palermo,https://cdn5.wyscout.com/photos/team/public/85_120x120.png,,2027-06-30,1800000.0,€1.8M,2398,False,26.0,True,RWB,"['RWB', 'RW', 'RB5']",right,181.0,70.0,False,False,False,Low-impact wing-back,RWB,13.5,14.12,30.08,25.35,21.28,39.97,21.95,13.86,1.22,53.26,7.38,76.29,15.85,36.92,5.51,26.94,4.55,4.34,3.32,1.22,30.57,9.15,68.54,14.1,45.66,24.46,34.72,14.92,56.87,,,35.61,35.61,,,,33.15,34.38,90.38,25.98,25.05,30.7
335401,D. Dumfries,Denzel Dumfries,29.0,1996-04-18,Netherlands|Aruba,SerieA,Internazionale,https://cdn5.wyscout.com/photos/team/public/79_120x120.png,2862a2,,24000000.0,€24.0M,2349,False,30.0,False,RWB,['RWB'],right,188.0,80.0,False,False,False,Goal-scoring wing-back,RWB,85.99,84.76,96.27,65.9,57.42,100.0,37.76,44.95,42.53,46.43,29.62,16.81,32.02,60.6,4.18,20.59,37.32,29.96,7.17,35.14,65.58,23.14,42.6,89.57,82.96,20.01,14.74,23.27,64.45,,,35.61,35.61,,,,33.15,34.38,100.0,30.89,17.99,30.7
376409,F. Passlack,Felix Passlack,27.0,1998-05-29,Germany,Bundesliga,Bochum,https://cdn5.wyscout.com/photos/team/public/97_120x120.png,0000FF,2026-06-30,1800000.0,€1.8M,1917,False,25.0,False,RWB,"['RWB', 'RB5']",right,170.0,74.0,False,True,False,Attacking wing-back,RWB,40.15,41.38,30.08,34.24,31.37,50.68,93.47,71.78,62.75,27.48,38.82,31.83,59.58,48.73,46.77,26.94,17.79,16.62,31.45,39.3,22.18,50.88,59.4,34.53,32.03,65.66,61.46,67.13,78.84,,,35.61,35.61,,,,33.15,34.38,48.72,19.97,40.7,30.7
376489,K. Ehizibue,Kingsley Ehizibue,30.0,1995-05-25,Nigeria|Netherlands,SerieA,Udinese,https://cdn5.wyscout.com/photos/team/public/91_120x120.png,,2026-06-30,2200000.0,€2.2M,2162,False,32.0,False,RWB,"['RWB', 'RB', 'RB5']",right,189.0,78.0,False,False,False,Low-impact wing-back,RWB,13.5,14.12,30.08,14.31,45.87,3.07,9.21,1.22,23.24,56.04,28.09,66.34,28.79,24.99,8.86,80.29,22.19,25.61,12.15,68.45,48.89,40.88,45.23,77.16,60.03,68.96,42.09,71.58,95.54,,,35.61,35.61,,,,33.15,34.38,77.66,56.5,28.22,30.7
381105,N. Mazraoui,Noussair Mazraoui,28.0,1997-11-14,Netherlands|Morocco,Premier League,Manchester United,https://cdn5.wyscout.com/photos/team/public/22_120x120.png,de3023,2028-06-30,30000000.0,€30.0M,2378,False,31.0,False,RWB,"['RWB', 'RCB3']",right,183.0,65.0,False,False,False,Defensive wing-back,RWB,13.5,14.12,30.08,11.14,45.87,3.07,9.21,2.45,10.39,94.61,88.7,25.79,1.22,27.62,49.49,85.28,19.52,39.81,56.05,91.81,78.45,76.7,88.74,79.76,65.59,90.6,73.16,61.32,67.52,,,35.61,35.61,,,,33.15,34.38,56.2,33.09,22.59,30.7
396624,J. Juranović,Josip  Juranović,30.0,1995-08-16,Croatia,Bundesliga,Union Berlin,https://cdn5.wyscout.com/photos/team/public/1129_120x120.png,c22b24,2027-06-30,7500000.0,€7.5M,1297,False,19.0,False,RWB,"['RWB', 'RB', 'LWB']",right,173.0,68.0,False,True,False,Attacking wing-back,RWB,13.5,14.12,30.08,39.05,38.01,9.96,9.21,62.21,70.71,20.18,35.28,86.85,80.43,70.97,82.55,50.4,27.1,23.87,81.66,51.51,9.24,45.07,43.85,15.56,2.86,53.63,52.54,65.22,88.42,,,35.61,35.61,,,,33.15,34.38,15.45,16.3,76.49,30.7
396685,I. Touré,Idrissa Touré,27.0,1998-04-29,Germany|Guinea,SerieA,Pisa,https://cdn5.wyscout.com/photos/team/public/189_120x120.png,0000ff,,2000000.0,€2.0M,883,False,10.0,False,RWB,"['RWB', 'RB5']",right,188.0,76.0,False,False,False,Defensive wing-back,RWB,60.05,61.28,92.54,21.16,73.15,50.68,9.21,10.47,78.35,8.96,5.8,90.99,64.95,1.22,10.1,74.03,65.87,19.74,24.95,70.44,100.0,83.37,22.6,87.2,100.0,73.07,25.19,92.15,32.45,,,35.61,35.61,,,,33.15,34.38,45.29,60.41,4.29,90.2
410286,J. Ryerson,Julian Ryerson,28.0,1997-11-17,Norway|United States,Bundesliga,Borussia Dortmund,https://cdn5.wyscout.com/photos/team/public/3_120x120.png,1d191a,,20000000.0,€20.0M,2182,False,28.0,False,RWB,"['RWB', 'RB', 'RB5']",right,183.0,86.0,False,True,False,Attacking wing-back,RWB,32.49,33.72,30.08,18.11,57.42,23.12,67.53,89.1,86.61,92.19,95.95,49.23,87.33,88.02,76.07,38.61,60.59,71.15,80.4,36.44,58.49,34.96,54.4,41.0,29.48,29.41,39.33,20.47,10.03,,,35.61,35.61,,,,33.15,34.38,34.78,47.42,61.05,73.65
420348,Calila,Diogo Dos Santos Cabral,26.0,1998-10-10,Portugal,Liga Portuguesa,Santa Clara,https://cdn5.wyscout.com/photos/team/public/1536_120x120.png,f4070e,,300000.0,€300K,1916,False,31.0,False,RWB,"['RWB', 'RB5', 'LWB']",right,180.0,73.0,False,True,False,Defensive wing-back,RWB,40.15,41.38,78.81,39.05,50.17,39.97,26.51,13.86,40.09,24.77,22.47,46.49,37.88,18.11,22.12,45.98,32.63,32.57,28.7,44.84,47.61,21.84,67.02,67.56,53.5,89.2,67.92,88.38,67.52,,,35.61,35.61,,,,33.15,34.38,93.6,39.33,100.0,30.7
425511,Dodô,Domilson Cordeiro dos Santos,27.0,1998-11-17,Brazil,SerieA,Fiorentina,https://cdn5.wyscout.com/photos/team/public/78_120x120.png,4a18ae,2027-06-30,17000000.0,€17.0M,3310,False,35.0,False,RWB,"['RWB', 'RB', 'RW']",right,166.0,68.0,False,False,False,Attacking wing-back,RWB,13.5,14.12,30.08,12.88,7.51,55.73,59.01,40.33,43.76,57.54,61.0,52.46,75.81,47.2,59.2,75.3,83.61,88.33,77.88,90.4,64.23,95.57,75.62,42.82,20.39,33.65,39.33,41.47,14.38,,,35.61,35.61,,,,33.15,34.38,28.35,84.27,55.93,30.7
426559,R. Bellanova,Raoul Bellanova,25.0,2000-05-17,Italy,SerieA,Atalanta,https://cdn5.wyscout.com/photos/team/public/74_120x120.png,1f4d96,2029-06-30,15000000.0,€15.0M,2650,False,33.0,False,RWB,"['RWB', 'RB5']",right,188.0,78.0,False,True,False,Attacking wing-back,RWB,13.5,14.12,30.08,65.9,24.23,30.62,85.65,71.78,46.5,76.68,65.71,69.25,100.0,67.0,51.8,71.71,62.88,59.17,53.21,52.79,28.35,81.37,29.73,49.11,52.26,14.89,30.11,26.08,53.7,,,35.61,35.61,,,,33.15,34.38,13.86,50.0,14.82,30.7
427440,A. Caci,Anthony Caci,28.0,1997-07-01,France,Bundesliga,Mainz 05,https://cdn5.wyscout.com/photos/team/public/332_120x120.png,d22d1f,2028-06-30,7000000.0,€7.0M,2437,False,28.0,False,RWB,"['RWB', 'RB5']",right,184.0,76.0,False,True,False,Attacking wing-back,RWB,32.49,33.72,30.08,41.14,19.44,63.23,89.87,80.12,80.49,37.22,77.51,34.83,69.9,75.7,83.97,6.12,35.2,10.09,72.8,37.89,52.99,16.51,80.08,82.95,62.73,49.36,34.72,37.24,61.94,,,35.61,35.61,,,,33.15,34.38,65.92,11.39,52.15,30.7
447217,Gaizka Larrazabal,Gaizka Larrazabal Goikoetxea,27.0,1997-12-17,Spain,Liga Portuguesa,Casa Pia AC,https://cdn5.wyscout.com/photos/team/public/g2892_120x120.png,,2026-06-30,1000000.0,€1.0M,2436,False,32.0,False,RWB,['RWB'],right,181.0,78.0,False,True,False,Low-impact wing-back,RWB,49.34,51.8,30.08,16.72,31.37,63.23,50.23,35.09,56.92,17.58,32.22,14.8,18.73,14.41,30.11,62.91,58.52,47.97,42.7,75.98,41.62,86.42,90.53,56.9,58.31,50.88,75.01,59.13,45.61,,,35.61,35.61,,,,88.76,34.38,34.78,70.33,81.6,73.65
460017,Óscar Mingueza,Óscar Mingueza García,26.0,1999-05-13,Spain,LaLiga,Celta de Vigo,https://cdn5.wyscout.com/photos/team/public/783_120x120.png,679dcd,2026-06-30,0.0,No disponible / 0 €,2674,False,33.0,False,RWB,"['RWB', 'LWB']",right,184.0,75.0,True,True,False,Attacking wing-back,RWB,60.05,61.28,30.08,46.01,80.17,33.7,46.89,44.95,37.03,72.82,100.0,6.58,27.17,83.1,100.0,26.94,25.65,41.85,100.0,79.29,35.89,66.01,74.01,59.53,23.02,36.57,5.52,27.37,23.08,,,35.61,35.61,,,,82.54,34.38,16.86,61.88,32.61,68.44
462566,A. Saelemaekers,Alexis Saelemaekers,26.0,1999-06-27,Belgium,SerieA,Milan,https://cdn5.wyscout.com/photos/team/public/1_120x120.png,d02214,2027-06-30,12000000.0,€12.0M,2442,False,32.0,False,RWB,['RWB'],right,180.0,72.0,False,True,False,Goal-scoring wing-back,RWB,100.0,100.0,74.47,70.64,100.0,90.86,62.97,49.57,65.51,83.29,82.87,21.72,40.64,68.43,48.25,41.59,74.14,47.97,40.08,77.36,81.13,72.48,64.46,68.98,26.95,52.19,76.85,29.78,45.61,,,35.61,35.61,,,,33.15,34.38,23.4,86.84,43.87,30.7
465264,S. Birindelli,Samuele Birindelli,26.0,1999-07-19,Italy,SerieA,Monza,https://cdn5.wyscout.com/photos/team/public/203_120x120.png,800000,2026-06-30,3500000.0,€3.5M,1364,False,18.0,False,RWB,"['RWB', 'RB5', 'RCMF3']",right,175.0,68.0,False,False,False,Goal-scoring wing-back,RWB,80.81,80.81,30.08,94.82,89.53,68.28,9.21,44.95,52.02,32.95,40.24,25.79,54.16,38.64,43.44,61.54,29.72,53.37,50.01,13.67,15.8,63.26,10.09,9.26,9.82,25.77,49.78,53.38,23.08,,,35.61,35.61,,,,33.15,34.38,62.56,50.0,32.61,30.7
469590,S. Thomas,Sorba Thomas,26.0,1999-01-25,England|Wales,Ligue 1,Stoke City,https://cdn5.wyscout.com/photos/team/public/309_120x120.png,ff0000,,4200000.0,€4.2M,785,False,15.0,False,RWB,"['RWB', 'RW', 'RB5']",right,185.0,75.0,False,True,False,Attacking wing-back,RWB,13.5,14.12,30.08,3.07,19.44,43.66,100.0,100.0,88.45,37.22,36.86,61.71,89.69,64.09,57.75,34.35,49.22,50.77,57.67,19.82,34.39,29.65,19.76,39.68,46.96,35.0,26.73,46.13,67.52,,,35.61,35.61,,,,33.15,34.38,59.56,58.09,86.91,30.7
473311,A. Dønnum,Aron Dønnum,27.0,1998-04-20,Norway,Ligue 1,Toulouse,https://cdn5.wyscout.com/photos/team/public/71_120x120.png,634077,2028-06-30,3500000.0,€3.5M,3220,False,33.0,False,RWB,"['RWB', 'RB5', 'RWF']",left,179.0,73.0,False,True,True,Defensive wing-back,RWB,68.6,47.82,30.08,57.42,57.42,76.06,37.76,71.78,68.57,47.77,48.41,67.9,62.62,89.28,67.52,64.3,79.97,81.84,68.57,54.63,77.12,59.04,47.73,74.54,12.38,61.97,22.73,65.22,18.12,,,35.61,35.61,,,,33.15,99.38,45.29,80.36,58.49,30.7
473447,D. Muñoz,Daniel Muñoz Mejia,29.0,1996-05-26,Colombia,Premier League,Crystal Palace,https://cdn5.wyscout.com/photos/team/public/313_120x120.png,255da5,2028-06-30,23000000.0,€23.0M,3749,False,38.0,False,RWB,"['RWB', 'RB5']",right,181.0,73.0,False,False,False,Defensive wing-back,RWB,68.6,69.21,65.17,80.52,52.63,80.49,71.49,59.43,52.02,28.99,30.95,59.54,43.51,16.72,27.58,47.57,10.11,18.37,26.77,43.21,69.94,20.21,48.99,54.2,75.33,96.9,79.93,89.82,53.7,,,35.61,35.61,,,,33.15,34.38,72.46,29.54,68.1,30.7
485313,A. Zerbin,Alessio Zerbin,26.0,1999-03-03,Italy,SerieA,Cremonese,https://cdn5.wyscout.com/photos/team/public/197_120x120.png,ff0000,,4000000.0,€4.0M,2185,False,27.0,True,RWB,"['RWB', 'RB5']",right,182.0,80.0,False,True,False,Defensive wing-back,RWB,32.49,33.72,30.08,70.64,1.22,85.67,37.76,44.95,31.82,4.65,13.02,23.42,39.24,41.4,44.85,31.38,78.32,62.88,54.73,29.75,91.13,43.77,38.0,23.19,24.29,78.61,59.31,39.22,36.85,,,35.61,35.61,,,,33.15,34.38,96.78,78.65,61.05,30.7
490581,Rui Modesto,Rui Manuel Muati Modesto,26.0,1999-10-07,Angola|Portugal,SerieA,Udinese,https://cdn5.wyscout.com/photos/team/public/91_120x120.png,,2029-06-30,2000000.0,€2.0M,721,False,20.0,False,RWB,"['RWB', 'RW', 'RB']",right,180.0,78.0,False,True,False,Defensive wing-back,RWB,13.5,14.12,30.08,94.82,31.37,16.23,54.79,35.09,83.86,61.28,46.84,96.11,95.39,91.8,61.01,71.71,42.08,38.51,41.41,59.2,61.53,28.23,100.0,27.91,56.77,82.13,81.77,63.31,36.85,,,35.61,35.61,,,,33.15,34.38,77.66,43.87,28.22,30.7
504208,Lucas Soares,Lucas Soares de Almeida,27.0,1998-05-04,Brazil,Liga Portuguesa,Santa Clara,https://cdn5.wyscout.com/photos/team/public/1536_120x120.png,f4070e,2027-06-30,800000.0,€800K,1759,False,29.0,False,RWB,"['RWB', 'RB5']",right,176.0,64.0,False,True,False,Defensive wing-back,RWB,13.5,14.12,30.08,61.66,15.26,46.25,9.21,19.71,38.56,7.01,17.96,64.98,48.21,13.11,36.94,17.87,28.47,21.05,33.17,40.62,32.81,11.47,65.74,37.96,50.84,75.1,49.78,74.33,45.61,,,35.61,35.61,,,,33.15,34.38,80.05,35.3,92.03,78.25
509388,G. Gocholeishvili,Giorgi Gocholeishvili,24.0,2001-02-14,Georgia,Bundesliga,Hamburger SV,https://cdn5.wyscout.com/photos/team/public/5_120x120.png,ff0000,2027-12-31,2500000.0,€2.5M,622,False,8.0,True,RWB,"['RWB', 'RB5']",right,178.0,70.0,False,False,False,Low-impact wing-back,RWB,13.5,14.12,30.08,25.35,11.08,50.68,9.21,13.86,17.73,31.67,19.31,78.44,83.94,5.5,14.13,26.94,69.01,72.6,48.71,5.13,46.24,38.0,1.22,17.16,25.66,16.2,30.11,13.13,41.87,,,35.61,35.61,,,,33.15,34.38,85.58,63.36,37.63,100.0
516934,Sergio Carreira,Sergio Carreira Vilariño,25.0,2000-10-13,Spain,LaLiga,Celta de Vigo,https://cdn5.wyscout.com/photos/team/public/783_120x120.png,679dcd,,1200000.0,€1.2M,2554,False,29.0,False,RWB,"['RWB', 'LWB', 'LB5']",right,170.0,65.0,False,False,False,Attacking wing-back,RWB,32.49,33.72,30.08,25.35,41.69,36.29,74.21,27.4,13.45,63.01,75.34,10.15,12.72,23.25,64.49,77.3,40.19,57.72,77.88,62.33,26.69,78.05,35.78,12.44,7.02,45.25,14.74,47.84,23.08,,,35.61,35.61,,,,33.15,34.38,29.76,25.98,14.82,30.7
-373384,F. Mastantuono,Franco Mastantuono,18.0,2007-08-14,Argentina,LaLiga,Real Madrid,https://cdn5.wyscout.com/photos/team/public/41_120x120.png,313131,2031-06-30,0.0,No disponible / 0 €,587,False,9.0,False,RW,"['RAMF', 'RW', 'RWF']",left,177.0,71.0,True,True,False,Defensive winger,RW,36.57,42.07,28.25,16.32,5.07,84.08,9.48,42.36,6.62,96.21,85.74,37.99,19.72,73.05,29.9,17.75,51.54,35.09,21.73,51.52,81.13,38.15,73.03,93.9,32.96,60.57,85.99,20.02,13.07,,,35.21,35.21,,,,28.46,30.36,86.92,93.65,86.29,31.41
-368872,Y. Minteh,Yankuba Minteh,21.0,2004-07-22,Gambia,Premier League,Brighton,https://cdn5.wyscout.com/photos/team/public/1169_120x120.png,255da6,2029-06-30,0.0,No disponible / 0 €,2705,False,37.0,False,RW,"['RAMF', 'RW']",left,180.0,65.0,False,True,False,Defensive winger,RW,51.37,57.57,28.25,52.0,53.66,50.25,70.73,69.62,64.08,1.54,11.56,20.17,61.25,42.74,37.7,30.44,60.69,65.66,54.44,27.79,63.91,31.52,55.54,31.14,35.86,72.11,75.63,54.53,13.07,,,35.21,35.21,,,,28.46,30.36,47.93,14.96,42.94,31.41
-330125,E. Nuamah,Ernest Appiah Nuamah,22.0,2003-11-01,Ghana,Ligue 1,Olympique Lyonnais,https://cdn5.wyscout.com/photos/team/public/16_120x120.png,13377c,,0.0,No disponible / 0 €,952,False,17.0,False,RW,"['RAMF', 'RWF', 'RW']",left,178.0,71.0,False,True,False,Defensive winger,RW,67.03,74.28,28.25,97.99,80.83,38.36,33.37,26.24,53.13,76.75,70.77,18.27,20.71,15.89,21.62,73.13,62.29,53.37,41.87,56.61,87.18,32.14,51.97,51.48,66.15,82.13,52.39,42.65,53.25,,,35.21,35.21,,,,28.46,30.36,66.28,18.58,30.79,31.41
-322171,F. Buonanotte,Facundo Valentín Buonanotte,20.0,2004-12-23,Argentina|Italy,Premier League,Chelsea,https://cdn5.wyscout.com/photos/team/public/25_120x120.png,004592,,0.0,No disponible / 0 €,958,False,22.0,True,RW,"['RAMF', 'AMF', 'RW']",left,174.0,66.0,False,True,False,Defensive winger,RW,48.62,54.43,28.25,38.82,64.42,33.46,9.48,12.18,3.38,82.34,45.2,89.3,12.59,49.2,24.43,13.15,17.46,52.91,31.74,23.14,91.02,16.04,19.06,46.81,76.53,95.4,29.53,87.28,53.25,,,35.21,35.21,,,,28.46,30.36,90.13,68.82,71.07,31.41
-311101,H. Guirassy,Herba Guirassy,19.0,2006-08-29,Guinea|France,Ligue 1,Nantes,https://cdn5.wyscout.com/photos/team/public/557_120x120.png,2e7134,2028-06-30,0.0,No disponible / 0 €,989,False,24.0,False,RW,"['RW', 'LW', 'RWF']",right,177.0,67.0,False,False,False,Defensive winger,RW,44.61,51.08,28.25,65.13,39.53,57.47,59.15,6.42,28.5,13.54,25.88,19.47,39.67,13.74,22.52,35.95,58.09,50.06,43.05,48.53,95.29,12.55,93.56,47.74,79.7,92.75,6.74,75.26,53.25,,,35.21,35.21,,,,28.46,30.36,33.64,11.84,5.27,31.41
-310114,I. Mbaye,Ibrahim Mbaye,17.0,2008-01-24,France|Senegal,Ligue 1,PSG,https://cdn5.wyscout.com/photos/team/public/14_120x120.png,173f69,2027-06-30,0.0,No disponible / 0 €,871,False,15.0,False,RW,"['RWF', 'LWF']",right,,,False,False,False,No role assigned,RW,23.05,26.15,28.25,72.74,23.6,50.25,36.65,48.33,75.75,91.38,88.42,21.86,15.89,15.42,15.75,46.16,51.0,85.03,65.95,42.78,51.09,34.04,77.01,68.78,45.11,50.47,32.13,41.11,13.07,,,35.21,35.21,,,,28.46,30.36,61.76,21.82,5.27,31.41
-293432,Victor Muñoz,Víctor Muñoz Villanueva,22.0,2003-07-13,Spain,LaLiga,Osasuna,https://cdn5.wyscout.com/photos/team/public/48_120x120.png,d42d29,2030-06-30,0.0,No disponible / 0 €,1033,False,15.0,False,RW,"['RWF', 'RW', 'LW']",right,173.0,70.0,False,False,False,No role assigned,RW,20.72,23.22,28.25,42.42,28.56,38.36,33.37,37.27,26.63,48.03,18.26,33.13,55.46,27.13,8.56,19.94,56.37,80.62,45.81,4.75,50.64,6.54,28.14,55.67,51.78,11.87,48.87,7.58,13.07,,,35.21,35.21,,,,28.46,30.36,65.53,61.29,56.76,31.41
-283099,Lamine Yamal,Lamine Yamal Nasroui Ebana,18.0,2007-07-13,Spain|Equatorial Guinea,LaLiga,Barcelona,https://cdn5.wyscout.com/photos/team/public/42_120x120.png,b61d4c,2031-06-30,0.0,No disponible / 0 €,2877,False,32.0,False,RW,"['RAMF', 'RWF']",left,180.0,72.0,False,True,True,Dribbler winger,RW,61.73,61.33,28.25,33.45,16.63,83.21,80.37,80.13,90.2,49.36,81.86,50.79,76.05,90.19,80.63,52.48,100.0,91.94,91.81,75.67,100.0,73.94,63.53,1.68,1.68,10.8,52.39,4.0,13.07,,,35.21,35.21,,,,28.46,97.04,40.25,48.12,23.06,31.41
-281387,S. Babicka,Shavy Warren Babicka,25.0,2000-06-01,Gabon,Ligue 1,Crvena Zvezda,https://cdn5.wyscout.com/photos/team/public/483_120x120.png,f6200e,2028-06-30,0.0,No disponible / 0 €,893,False,20.0,False,RW,"['RWF', 'RW']",right,179.0,72.0,False,False,False,No role assigned,RW,24.31,27.41,77.04,46.0,10.88,71.99,66.15,53.22,80.84,9.09,6.07,45.57,72.85,53.21,39.48,80.97,57.54,49.05,41.24,72.05,41.04,88.43,71.59,28.45,44.11,14.8,6.74,5.12,13.07,,,35.21,35.21,,,,28.46,30.36,32.47,52.09,34.78,31.41
-267609,Roger,Roger  Fernandes,19.0,2005-11-21,Guinea-Bissau|Portugal,Liga Portuguesa,Sporting Braga,https://cdn5.wyscout.com/photos/team/public/165_120x120.png,f62717,2028-06-30,10000000.0,€10.0M,1877,False,27.0,False,RW,"['RAMF', 'RWB', 'RW']",left,166.0,54.0,False,True,False,Defensive winger,RW,34.46,39.35,66.14,85.84,43.38,39.63,36.65,68.57,68.4,40.48,64.03,14.94,51.61,56.0,60.57,49.5,63.5,76.09,74.4,80.69,87.62,71.38,67.95,51.48,55.41,81.14,71.47,71.4,13.07,,,35.21,35.21,,,,99.15,30.36,57.75,73.08,18.44,31.41
-258644,E. Nwaneri,Ethan Nwaneri,18.0,2007-03-21,England|Nigeria,Premier League,Arsenal,https://cdn5.wyscout.com/photos/team/public/21_120x120.png,ca2b1d,,0.0,No disponible / 0 €,1142,False,26.0,False,RW,"['RWF', 'RCMF3']",left,165.0,60.0,False,True,False,No role assigned,RW,59.41,66.35,28.25,19.23,76.98,28.8,54.69,45.14,23.95,84.81,71.3,29.82,44.92,75.69,54.01,48.54,71.97,68.15,59.39,15.9,43.16,20.24,15.83,44.51,28.89,15.72,27.35,21.64,77.64,,,35.21,35.21,,,,28.46,30.36,36.97,4.09,28.07,31.41
-250526,Kaio César,Kaio César Andrade Lima,21.0,2004-02-15,Brazil,Liga Portuguesa,Al Hilal,https://cdn5.wyscout.com/photos/team/public/1214_120x120.png,0000FF,2028-06-30,0.0,No disponible / 0 €,1775,False,26.0,False,RW,"['RAMF', 'RWF', 'RW']",left,168.0,66.0,False,False,False,Defensive winger,RW,23.05,26.15,28.25,59.53,46.81,21.79,36.65,42.36,34.51,38.79,22.17,82.54,63.25,70.13,49.88,54.32,63.96,57.08,48.06,40.86,77.2,57.92,20.66,43.61,53.19,45.32,54.36,24.17,36.63,,,35.21,35.21,,,,28.46,30.36,85.68,90.08,73.14,31.41
